index,review_text,asin,stars
16291,Article missing!,B006VAOV30,⭐
16292,i look forward to my monthly edition but disappointed that jan 2014 had strange sentences and missing organogram. this spoils the whole article.,B006VAOV30,⭐⭐⭐
16293,"Like what they are doing for girls. Good information, just not my favorite layout on my tablet. Will keep it to see how it goes.",B006VNPQVS,⭐⭐⭐⭐
16294,"Short on analysis, very descriptive.  Some of the authors may be a bit thin on credentials or background for upon which they are writing about.",B006WR126G,⭐⭐
16295,"An excellent, insightful read. Covers a broad range of pertinent issues in a well-balanced manner.
Highly recommended.",B006WR126G,⭐⭐⭐⭐⭐
16296,Reality is being presented to their best ability.,B006WR126G,⭐⭐⭐⭐
16297,This is a fun mag because I often get stumped when searching for things about which to write. I like it very much.,B006XGLLSU,⭐⭐⭐
16298,Was not what I expected.,B006XGLLSU,⭐⭐
16299,"For some reason, unable to access the kindle edition from Australia.
It doesn't appear on the amazon.com.au site.",B006XGLLSU,⭐⭐
16300,Excellent. Order arrived earlier than expected!,B00006LB2C,⭐⭐⭐⭐⭐
16301,We gave it to our grandson for the third year...he loves it so we do too!  Ginger and Dodd Wilson,B00006LB2C,⭐⭐⭐⭐⭐
16302,Informative in a variety of articles. Each article makes you think and reflect on what you read.,B006ZAU7DO,⭐⭐⭐⭐
16303,It is ok not what I expected,B006ZAU7DO,⭐⭐
16304,"Great price, current articles with current events.",B006ZAU7DO,⭐⭐⭐⭐
16305,"Excellent
Balanced
Honest
Credible",B006ZL8U32,⭐⭐⭐⭐⭐
16306,I find only like 40-50% articles as interesting for me,B006ZL8U32,⭐⭐⭐
16307,Android access was cancelled and magazine is now print only. That seems like backward thinking when more and more people use tablet for convenience.,B007124GSW,⭐⭐⭐
16308,Thumbs Up.,B0072JPNE0,⭐⭐⭐⭐
16309,More ad's than articles which is the norm for magazines today,B0072JPNE0,⭐⭐⭐
16310,Some of the writing was clinical and detached. Some was very lively and fun. The poetry was nice. Very good value for the money.,B0074A48P2,⭐⭐⭐⭐
16311,I love this magazine.  It has a wealth of knowledge about the Catholic Church and all things Catholic.  Getting it on my Kindle means I can read it anywhere. What a coup!!!,B0074JTFUQ,⭐⭐⭐⭐⭐
16312,It provides a lot of answers to a lot of questions regarding our Catholic faith. Good read.,B0074JTFUQ,⭐⭐⭐⭐
16313,Not my cup of tea.,B0078NP9SU,⭐⭐⭐
16314,"Cover article was a person's opinion, not the truth.",B0078NP9SU,⭐
16315,A terrible publication. This publication is of no assistance. Just go to the judgments on the courts website. Disorganised just a collection of randomly selected judgements.,B0078XCMDK,⭐
16316,Cant complain. Its decent.,B0079JCJRM,⭐⭐⭐
16317,"I did not order this.  If it's been billed to me, it's an error or a scam.",B0079JCJRM,⭐
16318,I absolutely love this magazine! The pages are full of education. I learn something new with each edition. I would highly recommend to all Canon shooters.,B0079JAJTC,⭐⭐⭐⭐⭐
16319,"I ordered this a couple weeks before Christmas, and as of yet it is still in limbo waiting for the subscription to start.",B00006K5RP,⭐⭐⭐
16320,this is the best magazine in the world... i love it :) don't think about buying it just buy it.. its that awesome,B007C95VCY,⭐⭐⭐⭐⭐
16321,I ordered this Magazine in early December and did not get my first copy until March.  The magazine when I did get it had no substance.,B00008GT3F,⭐
16322,who is the demographic for such bland and insipid content?,B00008GT3F,⭐
16323,"This magazine provides helpful advice and interesting interviews.  I like Writer's Digest a little more, but The Writer is good, too.",B00008GT3F,⭐⭐⭐⭐
16324,"I subscribed to the mag November 19 as a present for my wife's Christmas.....well.....3 months later still nothing...not one issue...

ridiculous",B00008GT3F,⭐
16325,Was looking for something a bit different.,B007HDP8U0,⭐⭐⭐
16326,"This ""magazine"" is about 90 percent advertising. Not impressed.",B007HDP8U0,⭐⭐
16327,not like the golden age books,B007PVXLSU,⭐⭐
16328,gift for Grandson--loves magazine,B007RI0ZT4,⭐⭐⭐⭐⭐
16329,Didnt have info I was most interested in. My low rating is personal and not an actual reflection on the magazine. I will not be renewing my subscription.,B00006L12M,⭐⭐
16330,not what I was looking for.,B007ZUOZ9U,⭐⭐⭐⭐⭐
16331,Excellent in-depth articles.,B007ZUOZ9U,⭐⭐⭐⭐⭐
16332,"We gifted our married children for Xmas! They love this mag! So informative, esp. for the converts in new marriages.",B00007KXVO,⭐⭐⭐⭐⭐
16333,never got an issue,B00006KDVZ,⭐
16334,"I have yet to receive my first issue, and it is two weeks late. I keep getting to run around. I won't do this again.",B00006KDVZ,⭐
16335,Zero stars as I've yet to recieve my first issue,B0000A0O0W,⭐⭐
16336,The first on comes at the end of Nov. It takes three months to get first one. I'll rate it later,B0000A0O0W,⭐
16337,"I ordered this magazine from an online website in March, 5 months ago.  Never received a copy.  BetterBusiness Bureau, here I come.",B0000A0O0W,⭐
16338,Lots of useful essay,B008JK8OSI,⭐⭐⭐⭐
16339,go to the ohio game a fish website and it is cheaper,B000089G4K,⭐
16340,Hands down the best photo mag I have ever had the pleasure of reading...WELL worth the money!  It is the only magazine that I have read cover to cover...every time!  Get it!,B0000B0Q4P,⭐⭐⭐⭐⭐
16341,What more can I say its a magazine. Great price through Amazon and great articles in the magazine. No missed issues,B00007B9HN,⭐⭐⭐⭐⭐
16342,"Mini World is a great Magazine.

But, don't buy from this supplier if you ever want to see it. Finally canceled order after waiting 5 months and many promises later.",B00007AZNP,⭐
16343,"as expensive this magazine was,iwas very disappointed when i realized it was an british publication. it difficult to read and is unenjoyable.",B000E97Y1K,⭐⭐
16344,Good editorials,B0002F5Q4I,⭐⭐⭐⭐
16345,I don't read it but it appears to be dominantly advertising.  I bought it for my grandson but don't know if he reads it either.  He hasn't told me.,B0092V72YA,⭐
16346,Pretty good!,B0046Z4XV2,⭐⭐⭐⭐
16347,Really - how should I know since it takes two months for the first issue to arrive!,B0046Z4XV2,⭐
16348,This issue did not have interesting articles for me. However the photography's great.,B0094ICZ0C,⭐
16349,"Cancel all three subscriptions. I do not wish to subscribe.

Thanks",B0094ICZ0C,⭐
16350,"Wonderful magazine.  We come to Colorado every year and just love the articles, photography and ideas in the magazine.",B0095M4BWM,⭐⭐⭐⭐⭐
16351,This was a gift for my daughter who is a new resident of Colorado.  She loves the magazine and is excited to try the ideas and adventures featured.,B0095M4BWM,⭐⭐⭐⭐
16352,"Baseball America is, hands down, the BEST baseball magazine in publication today.",B0098NM170,⭐⭐⭐⭐⭐
16353,if you love baseball...you will love BA,B0098NM170,⭐⭐⭐⭐⭐
16354,Great resource for learning about future MLB players.,B0098NM170,⭐⭐⭐⭐
16355,Pretty good magazine. It gives you great Prospects to the MLB!,B0098NM170,⭐⭐⭐
16356,I recently bought a BMW and wanted to learn about the company & riders. This magazine does exactly that. I would highly recommend it for any motorcyclist.,B0098QNZ22,⭐⭐⭐⭐⭐
16357,"Of course you have to buy this magazine, if you own a BMW Bike!  They could always add more adventure riding stories though",B0098QNZ22,⭐⭐⭐⭐
16358,the best magazines Le Journal Du Patissier and the best of best,B00007KZ1P,⭐⭐⭐⭐⭐
16359,Did not get my subscription so I honestly cannot tell you how the magazine is.,B009CWLIDA,⭐
16360,"I ordered this a long time ago, still have not received it.  Amazon is requesting a review of the product..  It would be nice if I had it to review.",B000063XKC,⭐
16361,not impressed by the publication at all.,B000WGUT3A,⭐⭐
16362,Says over 2 dozen patters per issue but the first issue I got has 16 and the format is terrible as that page only fills 2/3 of the screen. Patterns are mostly nice.,B009KBDBTM,⭐⭐⭐
16363,Great magazine. I enjoyed the articles.,B009KBDBTM,⭐⭐⭐⭐
16364,Never ordered this - ordered QuizFest.,B00006LCVJ,⭐
16365,Renewed this magazine for my granddaughter for her birthday - it is one of her favorite magazine and loves it!,B00006LCVJ,⭐⭐⭐⭐⭐
16366,It was ordered by accident and cancelled and one copy came I glanced thru it and was  glad that I cancelled it,B00006LCVJ,⭐
16367,The quality of this magazine has gone significantly downward over the past year or so.,B009NLKSJ0,⭐⭐⭐
16368,"If you're going to subscribe to one magazine to find out issues in Canada, this is the one to get. Excellent publication.",B00006KMJP,⭐⭐⭐⭐⭐
16369,Since I live on the Pa /WVborder I thought I would get this Magazine only the cover was different the whole magazine is page for page like the Pa  very disappointed,B000089G58,⭐
16370,DO NOT BUY!!!!!!! PUBLISHER HAS FOLDED AND THE FINAL ISSUE IS ALREADY AT NEWS STANDS!!!!!!!!,B000060MJF,⭐
16371,I think it's time we are in a good way,B00A6IMSTC,⭐
16372,we just got the first one it took a long time in coming.  my son is so happy to have it,B00A6IPBCS,⭐⭐⭐⭐
16373,Only a few but very bad status,B00A6IPBCS,⭐⭐⭐
16374,It took so long and I am RATING IT 0%,B00A6IPBCS,⭐
16375,I only received two issues.,B001D0FSVW,⭐
16376,"I ordered the magazine last Nov 2014, it's now May 1st 2015 and I have not received a single magazine.",B001D0FSVW,⭐
16377,Gorgeous production values and always consistent. So many great ideas to expand a child's tastes. Lets get kids back in the kitchen!!,B00AA0B180,⭐⭐⭐⭐⭐
16378,Their published facts and figures are usually wrong.  Even when I contacted them with the proper data they just ignored me.  It is not a reputable magazine in my opinion.,B00006LC5I,⭐
16379,"Not a bad mag, lots of ads though.",B00AF2OFM2,⭐⭐⭐
16380,It wasn't very informative,B00AF2P968,⭐⭐⭐
16381,Received first issue & found it very helpful with my new iPhone !!,B00AF2P968,⭐⭐⭐⭐
16382,"Found some information useful, but magazine s really thin. I was expecting.something more like a PC magazine in size and content.",B00AF2P968,⭐⭐⭐⭐
16383,Way to much adds. But I like the information.,B00AF2P968,⭐⭐⭐
16384,Informative magazine. Full of little tidbits of information about your iPhone.,B00AF2P968,⭐⭐⭐⭐
16385,Absolutely love the magazine. Every page I learn something new...,B00AHKJHTI,⭐⭐⭐⭐⭐
16386,Lots of ads,B00AHKJ9IM,⭐⭐⭐
16387,90% ads. No articles,B00AHK8D02,⭐
16388,Short easy to read articles that keeps me up to date with what is new and on the horizon.,B00AHK8D02,⭐⭐⭐⭐
16389,"Do note that you will not be able to download this magazine to a computer. This also means that if there are patterns, you cannot print,",B00AI5CIYI,⭐⭐
16390,"Love this magazine.  Lots of content, inspiration, tips and instructions.  The directions are clear and easy to follow.",B00AI5CIYI,⭐⭐⭐⭐⭐
16391,Good Magazine for my need to have quilt ideas......,B00AI5CIYI,⭐⭐⭐⭐
16392,I have not recieved my copy yet.  It was supposed to be deliver by aug 1st.,B00006KSPE,⭐
16393,Not worth the purchase. The writers favor the left and can not remain objective. Their news is often recycled and out of touch.,B00006K4AO,⭐
16394,I was expecting dirt wheels atv magazine not UTV. Not what I wanted,B00AM4IW9K,⭐
16395,Not bad mag but not as technical as I like.,B00AM4IW9K,⭐⭐⭐⭐
16396,Great value and mag.,B00AM4IW9K,⭐⭐⭐⭐
16397,"Not my taste, and since I live in NYC apartment, not many relevant choices",B00APQE10Y,⭐
16398,So sad this magazine has shifted from gorgeous editorials showcasing really top-end interiors to what seem to be paid advertorials.  Really a shame.,B00APQE10Y,⭐⭐⭐
16399,Not interactive enough,B00APQE10Y,⭐⭐
16400,I just love this magazine!,B00APQE10Y,⭐⭐⭐⭐⭐
16401,"The idea of the magazine is great for nail enthusiasts alike, however I ordered the magazine at the start of December and it still has not come (it is now the end of January",B00APQ8A6A,⭐⭐
16402,Ships from England. Great reader for 7 to 10 years olds. She cannot get enough of this publication and won't put it down.,B00028WYDG,⭐⭐⭐⭐⭐
16403,This is in the wrong category. It should be in books.,B00ATEFIA4,⭐
16404,Not enough content for the price,B00ATQ6FPY,⭐
16405,Need more reviews as well as info on books on the shelves now at paperback prices.,B00ATRKG30,⭐⭐⭐
16406,"I like reading this. have gotten some good suggestions for books. I also like
that it covers all genres. Wish the subscription was cheaper.",B00ATRKG30,⭐⭐⭐⭐
16407,DO NOT WASTE YOUR MONEY! Unless you really like to collect rehashed videos from other Avena Lee videos...but why do that?!,B00AX7LT0A,⭐
16408,Still waiting for the first issue. 6-8 weeks to start in the age of computers and digital info. Come on! The wait is intolerable for a 10 year old.,B00AZ9P6O6,⭐⭐
16409,Took a really long time .,B00AZ9P6O6,⭐⭐⭐
16410,My gift recipient never received magazine.  Very upset and it makes me look bad to my niece and her family.,B00AZ9P6O6,⭐
16411,the Amazon subscription rate is such a better deal than buying them individually.  pretty good features for young teens.  a good gift,B00AZ9P6O6,⭐⭐⭐⭐
